intensity,n_runs,canonical_U,canonical_R,canonical_C,canonical_U_se,canonical_R_se,canonical_C_se,shapley_U,shapley_R,shapley_C,shapley_U_se,shapley_R_se,shapley_C_se,discrepancy_U,discrepancy_R,discrepancy_C,cbcf_gap_canonical,cbcf_gap_shapley,canonical_C_resid,shapley_U_resid,shapley_R_resid,shapley_C_resid,cbcf_gap_shapley_resid
0.3,10,0.379277593365693,1.91711539306977,-0.047997502533089,0,0.0038643945540941,0.00393385956952529,0.968749347049216,0.649227687280461,0.630418449572701,0.00965097658357696,0.0153237272782727,0.0151543801576964,0.589471753683523,-1.26788770578931,0.67841595210579,2.24839548390238,2.24839548390238,-0.047997502533089,0.968749347049216,0.649227687280461,0.630418449572701,2.24839548390238
0.5,10,0,18.2600400049644,-0.127170192026341,0,0.00127527023884477,2.09577036622293,0,10.1726796702765,7.96019014266146,1.03560878155243,0.9225556642978,0.9225556642978,0,-8.0873603346878,8.0873603346878,18.132869812938,18.132869812938,-0.127170192026341,0,10.1726796702765,7.96019014266146,18.132869812938
0.7,10,0,5.77351859736993,8.94760332384981,0,0.00124892782718952,1.93338286962043,0,2.88675929868496,11.8343626225348,1.01898207277398,1.0189821365558,1.0189821365558,0,-2.88675929868496,2.88675929868496,14.7211219212197,14.7211219212197,8.94760332384981,0,2.88675929868496,11.8343626225348,14.7211219212197
0.9,10,0,0.258816998961933,6.93799995294185,0,0.00034370918756477,1.95230105454552,0,0.129408499480967,7.06740845242282,1.02895298902854,1.02895299381236,1.02895299381236,0,-0.129408499480967,0.129408499480967,7.19681695190378,7.19681695190378,6.93799995294185,0,0.129408499480967,7.06740845242282,7.19681695190378
